"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RP11-212P7.1",4.60379051263659,2.76101325823198,57.952659005081,2.59659929098479e-172,2.69364718948534e-169,384.015748762649
"CASC9",6.03803293608203,4.0653906502834,57.9392483124638,2.94866392276522e-172,2.99644431367696e-169,383.889003327064
"TRIM73",-3.61249131817504,8.18663894566681,-57.8600365120936,4.1532320105015e-172,4.13612069461824e-169,383.547336557159
"LOXL2",5.09320994948364,9.58494166650288,57.6337062795669,1.54437059593216e-171,1.50785077360482e-168,382.237715105976
"RPS7P11",5.29062335962899,4.71093728792955,57.4544074391017,3.27251838982874e-171,3.13368809044485e-168,381.488585369554
"LINC00342",-4.07304560541601,10.2549260518928,-57.3190388057954,7.68399204626215e-171,7.21918301795429e-168,380.637427882362
"RALA",2.08516634277165,10.6457156852822,56.7413503494895,1.2692061507193e-169,1.17034909386883e-166,377.840012621596
"HMGN1P36",4.06305728662792,2.11879656835046,56.3538060421166,9.41527053112732e-169,8.52407237867188e-166,375.84106157888
"BASP1",5.37514806500971,7.7611476528336,56.0836728693852,4.48790835195918e-168,3.99055193709742e-165,374.283449662034
"GRID1-AS1",-6.96575633020544,4.16431985908261,-56.0749211472766,4.69698753195868e-168,4.10318942397106e-165,374.238025143839
"SIT1",6.74976588606722,4.37192466077091,56.0536452542307,5.24692670831318e-168,4.50457704334045e-165,374.12757140575
"AC005255.3",4.43795528012149,2.63538973483063,55.9965855730077,6.03081325056001e-168,5.08980194912517e-165,373.988443307935
"ALDH18A1",2.079570093535,10.9216864002417,55.9891619128209,6.26876053852181e-168,5.20244437091925e-165,373.949839514619
"DERA",3.64767386232454,9.51401485940914,55.9709623146278,8.07082285862378e-168,6.58817300692315e-165,373.697995042226
"RP11-532F12.5",5.01350441177261,4.19592861563852,55.742424872923,2.27396427060558e-167,1.82628672404087e-164,372.664379308324
"PHF1",-2.80953507752175,12.3920831676674,-55.7360529193648,2.75085375172712e-167,2.1742224081508e-164,372.474675475486
"TET1",6.43831358824473,7.87202323205026,55.364864064898,1.9261908998838e-166,1.49863671357522e-163,370.533002425158
"MCUR1",2.35552382308304,9.6464876619399,55.2701746725871,2.71323919274766e-166,2.07850819021042e-163,370.190946141157
"DLG3",4.49647492745412,9.87826195636508,55.2959963002491,2.76708869089564e-166,2.08764264052208e-163,370.171584797899
"XCL1",5.51264864349126,4.01781421264817,55.2155469642349,3.66359024150022e-166,2.72275839530242e-163,369.891352277173
"PPP1R3E",-2.99626060317687,9.49972029919779,-55.129259356054,6.07291364316641e-166,4.44698032276218e-163,369.387188586434
"STRC",-5.01572593155017,7.52501459825801,-55.1092113606492,7.40493361947255e-166,5.34378644417414e-163,369.189480162673
"RPL35P5",5.28276286979861,4.50871810300894,54.9654149721913,1.35608887500698e-165,9.64644134887108e-163,368.585548570286
"MYCBPAP",-7.84377103037012,8.87611828380916,-54.9165766700752,2.04945117682836e-165,1.43732918167593e-162,368.173762855083
"FTH1P7",4.9014219221031,5.84432599728644,54.7757715642275,3.78946329974223e-165,2.62072966038007e-162,367.560258745485
"TOR3A",3.88096211811352,9.67096270566982,54.7594728389496,4.71124556445764e-165,3.21358577584389e-162,367.343235545439
"APEX1",2.71224425657154,11.5030629649375,54.7320248999131,5.44978959419605e-165,3.66711923045132e-162,367.1979330044
"CCDC180",-4.41350783322475,9.36681980825988,-54.7274512820081,5.58367966774771e-165,3.70711660501106e-162,367.173715638923
"RAB42",3.34720232224846,6.63237878550394,54.6441897737651,7.45144679551604e-165,4.88207028599902e-162,366.885527751226
"CTC-548K16.1",4.85852601787949,2.71386933417502,54.6394046931316,7.64345457810987e-165,4.9428334709403e-162,366.8601421495
"TAPT1",-1.85358134965871,9.91466502622157,-54.5420643032617,1.28299477087575e-164,8.19044123345991e-162,366.343342802388
"RP11-844P9.2",-7.24754908717718,8.9801649110825,-54.4381120031393,2.60138868218113e-164,1.63966516506997e-161,365.63829908504
"SOX4",2.86793670032162,11.4971261713721,54.3367153700554,4.46762997249019e-164,2.78076458562721e-161,365.098653482624
"RP11-13K12.5",5.32030438593475,4.3221799835131,54.278891409154,5.250378916846e-164,3.22762182451148e-161,364.937293001875
"RPLP0P6",4.82747129863345,7.63965628285886,54.2197767194332,8.34426832832077e-164,5.06700606268786e-161,364.475274528036
"RP11-13K12.1",5.57388186628974,5.30342885629289,54.2064079148554,8.69754064161151e-164,5.2178956470892e-161,364.433842956416
"PLIN1",-5.4397112342412,6.9707336660574,-54.0834510005055,1.73090693843848e-163,1.02605690586435e-160,363.747167544705
"SCNN1D",-3.68586287010273,9.80187849094119,-54.0285693430834,2.3228742941173e-163,1.36076708942679e-160,363.453627892283
"RP11-51O6.1",4.47630824233151,7.67717883783244,53.91946587948,4.17160493286694e-163,2.41535925612996e-160,362.869359627375
"MAPKBP1",-3.4787890843613,11.5638849053174,-53.8430336468417,6.29046240232372e-163,3.60031361909548e-160,362.459481136827
"L3MBTL4",-3.32931273850236,8.3187385022258,-53.7954646400374,6.98703598650055e-163,3.95355079445237e-160,362.354389888231
"SEC31B",-3.24868764812251,9.99485402937602,-53.7807442904949,8.79437655826823e-163,4.92030546452144e-160,362.125097496411
"CTD-2510F5.4",5.19123988221161,3.01427466924513,53.7380666683873,9.51828658667234e-163,5.26615069218625e-160,362.045869706991
"AC133644.2",5.79561780337738,3.40063199696388,53.7115345525972,1.19184251446116e-162,6.5216050730856e-160,361.82161937278
"RHPN2",4.07109658648735,7.32125802706014,53.6576277273665,1.53043594241954e-162,8.28331818661291e-160,361.572002056983
"IZUMO4",-7.65490452282566,10.253506431082,-53.6515598792418,1.76376447447289e-162,9.38470189647726e-160,361.430606512116
"EEF1A1P7",3.64932842138803,1.90048895366059,53.622871290372,1.77162304347685e-162,9.38470189647726e-160,361.425878005325
"TUBBP1",3.9359841522852,4.62113907144417,53.6039399602156,1.96226173201672e-162,1.0285143229899e-159,361.323885025598
"FAM111B",4.66514854727547,5.46291812764585,53.4709784056139,4.02574734326623e-162,2.0881048251104e-159,360.606731412031
"TCF19",3.44845680450948,8.73772274299584,53.4746772034871,4.41702801480428e-162,2.26743807184705e-159,360.514385420199
"CCDC54",-9.81012352235932,6.93222734438776,-53.4253749946915,5.98438151429105e-162,3.04067646043478e-159,360.211385869652
"CFAP70",-3.78648161933939,9.26872890809511,-53.3627953249915,8.39718698867779e-162,4.22353059509315e-159,359.87332306942
"C2orf78",-8.71194284786726,5.51172882750438,-53.3041257276354,1.15393540535813e-161,5.74590595744028e-159,359.556092727997
"RP4-800G7.2",-3.0498690074163,8.5668223120842,-53.2496537376863,1.33573389402553e-161,6.58530034842644e-159,359.40978018589
"RAB15",5.75037461090982,9.84075161292964,53.1949059233251,2.08686896809674e-161,1.01876032742558e-158,358.964784593252
"FAM207BP",4.88238859231983,3.72987437580548,53.1384719648943,2.4436028636533e-161,1.18132777662866e-158,358.806983571673
"AC144530.1",4.44538201480779,3.47260998375743,53.1213435034407,2.68213464300645e-161,1.28417511936407e-158,358.714027685349
"PIK3CD-AS2",4.05719944293003,5.01279241009814,53.0732099678331,3.4850304919591e-161,1.65270103158678e-158,358.452678733116
"ALKBH4",2.41961891380215,8.69304709065031,53.0593284060844,3.75854761575559e-161,1.76559547149938e-158,358.377271127055
"ANTXRL",-8.09471818146125,5.80067714529121,-52.9755335037144,6.88008887845085e-161,3.201749024426e-158,357.774162175682
"EFNA4",3.91265459685299,7.56149127113203,52.9188218373382,8.50959527134262e-161,3.9233961753818e-158,357.561810721159
"LINC00905",-8.65336111002529,4.9292585552248,-52.9339186021395,8.63117308502971e-161,3.94294158344926e-158,357.54785460186
"PTPN6",4.09501662230229,9.38200601417373,52.8900195336429,1.09652232414322e-160,4.9636575098534e-158,357.30897060539
"CLK4",-1.96038453307142,10.1122345243594,-52.8292264062654,1.31806237518386e-160,5.91275656845994e-158,357.124994897471
"CYP2S1",6.83462683551819,8.36107896296224,52.8535653358812,1.33779230734459e-160,5.94768126356398e-158,357.110478178185
"CEP126",-3.16559652600794,8.98221529826423,-52.7110462940413,2.71616850314278e-160,1.19689287119904e-157,356.403487066014
"RP11-132A1.4",7.13699727034061,5.20430687607333,52.668517712472,3.67751377662994e-160,1.60629930696063e-157,356.10120156841
"MRPL15",3.58927626014964,9.83764867696531,52.5716047458952,6.25233490617987e-160,2.70720664624626e-157,355.571490673585
"DSG2",4.16072917517088,9.27366989850401,52.5060132936708,8.95837779952826e-160,3.84546089784233e-157,355.212534780408
"GSTM3",-5.31096279631288,12.1751333664993,-52.4629734387011,1.13448918758708e-159,4.82826962450522e-157,354.976799957618
"SNRPEP2",4.56182592500828,3.94953067731696,52.3840761283604,1.51177284172272e-159,6.37942515938483e-157,354.689913035269
"ANP32A",2.68200228093747,11.1485497983019,52.2797634421412,3.10574621476825e-159,1.29955905057286e-156,353.971603655113
"SMIM21",-6.11882525393699,3.55341296977539,-52.2563489146673,3.53304583667539e-159,1.46603736992845e-156,353.842935453786
"DSC2",4.90436112494176,7.44794823630861,52.2075309854562,4.62311795186638e-159,1.90250855615896e-156,353.57452180548
"LINC00189",5.87278039744792,4.4716716582702,52.1101139692062,7.91117149538988e-159,3.22892519214298e-156,353.038299307671
"VANGL2",3.27193108038513,9.70719827733611,52.0093631612803,1.38004438273823e-158,5.58682357675347e-156,352.482885816251
"CDK4",2.37453996164059,11.5109093855537,51.9141113039558,2.33719843162759e-158,9.38535957294065e-156,351.956998807683
"RPL35P1",4.36973134653309,2.90236361569422,51.8804411599839,2.4370334555111e-158,9.70797151069758e-156,351.914909510648
"SH2D2A",5.3387568098081,5.7796006292549,51.887436735834,2.70912652044456e-158,1.07062099967473e-155,351.809590597995
"SF1",-1.13127126874432,13.6063006832185,-51.8455177023473,2.9575104775508e-158,1.15957698204066e-155,351.721689480762
"KRBOX1-AS1",-6.00952660916599,3.50539205841029,-51.71967601146,6.86708622617154e-158,2.67140384020301e-155,350.881133910115
"CEP164",-2.5119225763004,11.3919858000609,-51.5314010070832,1.95586808875358e-157,7.54965082258881e-155,349.836292966012
"EP400NL",-2.39652397922351,10.6425517790051,-51.4593174681872,2.75168509931394e-157,1.05398006027107e-154,349.49536188522
"CDH3",4.98984529289764,9.30142236441269,51.4639293722175,2.84812445236563e-157,1.08259167161141e-154,349.461119781146
"RP11-641D5.1",4.42723772946663,9.83956051671728,51.3619809018426,5.02920413219993e-157,1.89715295877851e-154,348.893500515738
"LINC00301",-9.73700877476252,5.54577805658372,-51.3290570940109,6.0440715190814e-157,2.26284584376796e-154,348.71000005029
"POM121L7",-9.3408781013454,6.33012314514702,-51.3166734123144,6.47689234197054e-157,2.40679386026926e-154,348.640955663678
"HDHD1",3.52446766466727,8.83241961671629,51.2134046525999,1.15363960998096e-156,4.25513561032534e-154,348.064674437423
"SNRPFP1",4.4868031221051,2.3165937885704,51.1733628984858,1.25202176822077e-156,4.58405675932242e-154,347.982623145782
"CYP27C1",4.24763245128174,6.17388396717144,51.1706451328556,1.27122684691595e-156,4.62039924199511e-154,347.967426116452
"GRK4",-4.46240392846966,9.18776954407877,-51.1434713474113,1.70635957256381e-156,6.15699047509004e-154,347.673897196907
"RPL37P6",5.04555742208839,4.08788327999567,51.0851119041573,2.06072909116266e-156,7.38215427088873e-154,347.485172585053
"AC020956.3",-7.09010020628895,4.08983471074122,-51.1001240286388,2.17537694605813e-156,7.73719426085847e-154,347.431466921947
"TRIM66",-3.4623877848797,10.4989686109282,-51.0624853269954,2.68637204565733e-156,9.48689430081286e-154,347.220831877289
"RP11-161H23.5",4.85461315449615,10.1880727067999,51.0517958554301,2.85232731910871e-156,1.00020272202605e-153,347.160988758416
"CNTD1",-3.81258055605314,8.64326286445691,-51.028438063903,3.25162073846708e-156,1.13224617518343e-153,347.030189911927
"CDADC1",-2.09973113127469,9.03964996208436,-50.990953403275,3.48295024519314e-156,1.20437517020241e-153,346.961222167068
"SPO11",-7.00350583048493,4.00095273165596,-50.9928358079358,3.97070441237236e-156,1.36356727937703e-153,346.830733787056
"GYG2",4.38075720477276,7.80558091950747,50.9840594538146,4.17122893661765e-156,1.4226176278763e-153,346.781548767824
"LGALS2",7.6500340097943,4.47036191303939,50.970162185692,4.50973475947365e-156,1.52760362321926e-153,346.703651144174
"FAM153C",-7.01811100491826,7.70605537218632,-50.9570417602331,4.85456527624276e-156,1.63329880652184e-153,346.630092563692
"FAM153B",-7.10869447923028,9.19315873910437,-50.8879206347245,7.15872646635968e-156,2.39235990379808e-153,346.2423243015
"SPATA31D3",-9.36012036846619,5.10088815291994,-50.8803162356352,7.47144665666372e-156,2.48022143214609e-153,346.199638453086
"CLEC16A",-2.15046824505692,11.3921090157329,-50.8688425464311,7.64022200577413e-156,2.51945175202329e-153,346.177229961627
"CENPA",4.75441276089375,7.91282996350927,50.8545562170838,8.63621264946268e-156,2.82915508333779e-153,346.05500217564
"RAB3B",4.94559657258886,8.57691590737119,50.8502275029161,8.84909003183944e-156,2.87994502644061e-153,346.030691835937
"RP11-706O15.1",3.40152153744114,7.50656992241625,50.8042320514534,9.95572466867552e-156,3.21906074124694e-153,345.912692131354
"POLN",-3.19783342998955,6.90295051902661,-50.7864440964771,1.10050923257906e-155,3.52707995932633e-153,345.812646179278
"ART3",-7.05604288945808,7.92091671043736,-50.8107556566149,1.10500155371111e-155,3.52707995932633e-153,345.808940263945
"AC017002.1",4.9523168002921,2.63092817831517,50.7804814674862,1.138111429279e-155,3.60962551016041e-153,345.779104013966
"ZNF114",4.32782943381371,5.75628283706103,50.7197697994163,1.60260966016337e-155,5.05065477330221e-153,345.437400383075
"RTN2",4.17116138171912,7.61992041007852,50.7368283143938,1.67567313621248e-155,5.24770239902919e-153,345.393254199756
"MMP9",7.23812246122216,8.71445478891717,50.7082229940405,1.96885185702174e-155,6.12731308553377e-153,345.232281624338
"DLEC1",-5.1533202958379,9.22362604935421,-50.5972804612543,3.68199697116442e-155,1.13876619367802e-152,344.607292167983
"COPZ1",1.57929476573843,11.5892471558357,50.438549332604,7.8552989315665e-155,2.41448614196557e-152,343.8504065755
"UVSSA",-2.57703380691148,10.1917485274319,-50.4535599362891,8.01886744368958e-155,2.44964101528269e-152,343.830109165103
"RGS19",3.85092248140835,7.5577707267519,50.4479418687697,8.07382671800167e-155,2.4513910219279e-152,343.823223817207
"TUBB2B",5.9149736774937,8.14458334242326,50.4220714158864,9.91716772452404e-155,2.99282090712091e-152,343.618067628232
"GOLGA8G",-10.3088355400803,6.40602386311187,-50.4205622860587,1.00022808164798e-154,3.00032271672166e-152,343.609535438771
"RPL27",2.09453746776996,13.3371876423679,50.4012022043647,1.11614009926186e-154,3.32796886842186e-152,343.500061319066
"RPL7AP30",4.33485608404947,5.22016297013739,50.3651972816454,1.19046743482063e-154,3.52846044342016e-152,343.435323637325
"OR2H1",-8.84966732501205,5.04731107478757,-50.2230929847571,3.06533542843219e-154,8.99962757181978e-152,342.491372415723
"POLI",-2.07532123078071,10.3177654322383,-50.1982177448415,3.07253220711203e-154,8.99962757181978e-152,342.488657115553
"MAGOHB",3.19191515547322,9.22610632454149,50.1933860200681,3.62891077320663e-154,1.05671335111726e-151,342.322860416388
"CXCL10",7.79798851661085,5.92792432081963,50.1699957317349,4.14488606630904e-154,1.19994451619647e-151,342.190124767911
"ARNTL2",3.27609383663097,8.3802657887108,50.1458885078179,4.37456187805831e-154,1.25911522633547e-151,342.13605288023
"CXCL11",7.08894292322092,4.71029811598657,50.1525842434066,4.57619412687798e-154,1.3095805192745e-151,342.091286341676
"CXorf51B",-9.40647674062615,4.9550682862295,-50.1183975678985,5.55841046869662e-154,1.58157423359017e-151,341.897143553692
"CPEB2",-3.18811590335735,10.1580803718189,-50.1159696444076,5.63572304172254e-154,1.59446132465643e-151,341.883351682083
"EMG1",2.50488125381672,10.554963449406,50.1134812406753,5.71608055627439e-154,1.60805940801767e-151,341.869215709951
"SLC30A3",-4.67116263170216,9.32191575906618,-50.095159338861,6.34421585038173e-154,1.77474092165117e-151,341.765116896821
"TEAD4",5.04326773803869,9.36052298531199,50.0842042116091,6.75239582700339e-154,1.87837317212183e-151,341.702859395206
"AC079922.2",4.11507682217029,2.54557469802792,49.9980625021494,9.60479307470468e-154,2.65700592423247e-151,341.350659228249
"MROH7",-6.82757863327634,10.0954909110563,-50.0154868665861,9.98676062501906e-154,2.7474075058685e-151,341.312099264506
"PPM1H",4.67543025589528,9.00264303826286,50.0109535903139,1.02481075964782e-153,2.80381466845625e-151,341.286306139207
"RPL36A",3.23580254729336,12.6491481771012,49.9885527360457,1.16437606026666e-153,3.16824817185345e-151,341.158824525364
"FAM160A2",-1.85173041115364,11.3610421288608,-49.9210617295748,1.4904655193018e-153,4.03349130804966e-151,340.91191915463
"FANCB",4.21807307260328,5.44221350507166,49.8472813083014,2.27189405432668e-153,6.11495635357527e-151,340.491033484485
"ANKRD42",-2.84867919709861,9.85291948896598,-49.8176119707522,3.08931353887827e-153,8.27039130940347e-151,340.184544661732
"CKS1BP3",5.70847924494666,3.42365874389472,49.8038586246817,3.3419951618808e-153,8.89900037918141e-151,340.106044163396
"EXOC3",-2.24816203659977,11.4806663721858,-49.7523752434208,4.48623685698133e-153,1.18823233008792e-150,339.812040718036
"PFN1",2.47175717189812,13.3403536337595,49.7492984390272,4.56591385314659e-153,1.20293711324646e-150,339.79446268171
"XBP1",2.84468683455695,11.2376215371475,49.7476051595101,4.61036679432349e-153,1.20825581135023e-150,339.784788476101
"MEX3A",4.94525739142431,8.39009405780866,49.7322963639988,5.03248556662156e-153,1.31197689164583e-150,339.697313187591
"RPL6",2.22176821085917,13.9169892421949,49.6652994272893,7.38578664197847e-153,1.9154576044306e-150,339.314242668769
"RPSAP14",4.69729275352191,2.95065863136984,49.6328642479,7.75522882122444e-153,2.00084903587591e-150,339.265119706636
"RP11-408P14.1",4.55081649465738,5.97675393672914,49.6122046278127,9.2244430951838e-153,2.36763876021434e-150,339.092042414796
"GOLGA8DP",-8.54443625993504,4.82933887863052,-49.6032410774463,1.05410469584866e-152,2.68572095008835e-150,338.959051382922
"HYPK",-2.35119471308474,9.06355242406226,-49.5788722778461,1.05715810382238e-152,2.68572095008835e-150,338.955776334087
"DENR",2.25245175378957,10.9681999009935,49.4374483995812,2.65315023498416e-152,6.70614024369549e-150,338.037269589708
"RP11-259N19.1",3.7070719873613,6.24538376015042,49.3577041379045,3.77101968577927e-152,9.4835431431158e-150,337.685875023716
"CD52",7.60552642105813,6.29769802614867,49.3605589333181,4.25053576286035e-152,1.06357375766768e-149,337.566740292303
"RP11-327I22.5",-6.51269152363968,3.99922309380923,-49.330791602555,5.04520579506431e-152,1.25610488679716e-149,337.395594832432
"KCTD13",-2.58029511487469,10.7629614810684,-49.2679565249307,7.2462856961982e-152,1.79513208933579e-149,337.03406582043
"FAM229A",-4.05557158517554,9.59286875169924,-49.2508045312383,7.99949915756193e-152,1.97191614381999e-149,336.935317846
"SSC4D",3.85918590742852,6.29362816059198,49.1269942849656,1.4276897097663e-151,3.50198923192627e-149,336.356485229679
"AC008132.13",-10.3569756210887,9.34224978043386,-49.1453925326,1.46980191496018e-151,3.58761355654546e-149,336.327852328316
"LYPD4",-10.3002679569549,7.26281169067684,-49.0399089669722,2.70438792887181e-151,6.56889231854844e-149,335.718966256368
"SUMO1",1.54142537814328,11.5278449322432,48.8273036969195,8.10570300769152e-151,1.95929793963588e-148,334.622402824868
"IDO1",5.91590316165181,5.75177197011957,48.8165069866976,9.87069046266543e-151,2.37440174346842e-148,334.426074463782
"LINC00895",-5.56751427193122,3.27646488572675,-48.7694433930942,1.29733448653137e-150,3.10574391453572e-148,334.15312313752
"GRIN2C",-3.83211738305581,7.29526084632947,-48.6532565970834,2.38839667473697e-150,5.69032650822261e-148,333.543447663797
"FBRS",-3.23573267397441,12.7879958488517,-48.6487692643514,2.61708283012886e-150,6.20547725921127e-148,333.452331680343
"CXCR2P1",7.07530694687532,4.69773830551163,48.5964472957732,3.54925261378235e-150,8.37589974647764e-148,333.148067033727
"USP2",-6.0939653933423,10.1993021213104,-48.5794820620607,3.91799933625298e-150,9.19437426950408e-148,333.04935619794
"LCNL1",-6.88443128967689,8.7605616629488,-48.5788259472451,3.93300742941794e-150,9.19437426950408e-148,333.045538115873
"MOV10L1",-5.35745055269444,8.86023661880943,-48.5617682787364,4.34408236883003e-150,1.01079082931553e-147,332.94626175642
"RGPD4-AS1",-8.45601280354133,4.99391270391086,-48.5511475308396,4.62152382695957e-150,1.07034491832384e-147,332.884435035368
"LINC01015",-9.29596747987266,5.25955611674302,-48.5429370638619,4.84812287571355e-150,1.11762699293185e-147,332.836632209073
"CCDC7",-5.94942386390778,7.97855192444388,-48.5278606080179,5.29362641532343e-150,1.21470430287841e-147,332.748838201876
"C7orf34",-8.09805386143914,5.91475729864472,-48.503507564776,6.10160489824133e-150,1.39368492799554e-147,332.606980097648
"LINC00567",-7.36758767696316,5.46834054501186,-48.4970379000908,6.33631715546783e-150,1.44068756365007e-147,332.569284688562
"MAN2B1",3.04539021444856,10.9481240305716,48.4846551447691,6.81109516294805e-150,1.54159851156289e-147,332.497125990683
"ZNF710",3.05919033130228,8.83895161587773,48.4736531774766,6.99435248144164e-150,1.57591306543396e-147,332.470495710242
"CXorf66",-7.91550779000344,4.30146965750317,-48.4742963109905,7.2355692280473e-150,1.6229186222585e-147,332.43675054873
"RPS7P4",3.49468716688829,1.82943194993897,48.3716017581167,1.15434534828262e-149,2.57755481042083e-147,331.969851354172
"TDO2",4.94555951839746,4.91121283765258,48.3413171310044,1.48283077895245e-149,3.29625338424813e-147,331.719988690736
"FAM205A",-9.98493007626865,6.25263689060537,-48.3048533102547,1.94784053424584e-149,4.31070095832165e-147,331.447763149227
"RRM2",3.80695295635485,9.70643069971142,48.2467163591101,2.73766681902451e-149,6.03183104365073e-147,331.107823797832
"TPD52",3.49461391796378,9.54374302344054,48.2435808684271,2.78841345891593e-149,6.11657532040791e-147,331.089481006702
